,Date,USD (PM),roi,roi_Value,roi_Value_percent,Date_year,Date_month,Date_day,month_mean_Value,month_roi
268,2017-10-03,1271.25,-1,-2.4500000000000455,-0.1923529873596644,2017,10,3,1279.5136363636364,-1
269,2017-10-04,1274.25,1,3.0,0.2359882005899705,2017,10,4,1279.5136363636364,-1
270,2017-10-05,1274.5,1,0.25,0.019619383951343928,2017,10,5,1279.5136363636364,-1
271,2017-10-06,1261.8,-1,-12.700000000000045,-0.996469203609262,2017,10,6,1279.5136363636364,-1
272,2017-10-09,1278.75,1,16.950000000000045,1.3433190679981015,2017,10,9,1279.5136363636364,-1
273,2017-10-10,1291.4,1,12.650000000000091,0.9892473118279642,2017,10,10,1279.5136363636364,1
274,2017-10-11,1289.25,-1,-2.150000000000091,-0.16648598420319738,2017,10,11,1279.5136363636364,1
275,2017-10-12,1290.25,1,1.0,0.07756447547023464,2017,10,12,1279.5136363636364,1
276,2017-10-13,1299.6,1,9.349999999999909,0.7246657624491307,2017,10,13,1279.5136363636364,1
277,2017-10-16,1303.3,1,3.7000000000000455,0.28470298553401396,2017,10,16,1279.5136363636364,1
278,2017-10-17,1284.75,-1,-18.549999999999955,-1.4233100590807914,2017,10,17,1279.5136363636364,1
279,2017-10-18,1280.2,-1,-4.5499999999999545,-0.35415450476746096,2017,10,18,1279.5136363636364,1
280,2017-10-19,1286.4,1,6.2000000000000455,0.48429932822996763,2017,10,19,1279.5136363636364,1
281,2017-10-20,1281.2,-1,-5.2000000000000455,-0.40422885572139655,2017,10,20,1279.5136363636364,1
282,2017-10-23,1274.9,-1,-6.2999999999999545,-0.4917265064002462,2017,10,23,1279.5136363636364,-1
283,2017-10-24,1276.45,1,1.5499999999999545,0.12157816299317235,2017,10,24,1279.5136363636364,-1
284,2017-10-25,1275.0,-1,-1.4500000000000455,-0.11359630224450981,2017,10,25,1279.5136363636364,-1
285,2017-10-26,1273.75,-1,-1.25,-0.09803921568627451,2017,10,26,1279.5136363636364,-1
286,2017-10-27,1266.45,-1,-7.2999999999999545,-0.5731108930323812,2017,10,27,1279.5136363636364,-1
287,2017-10-30,1272.0,1,5.5499999999999545,0.43823285562003667,2017,10,30,1279.5136363636364,-1
288,2017-10-31,1270.15,-1,-1.849999999999909,-0.1454402515723199,2017,10,31,1279.5136363636364,-1
289,2017-11-01,1277.05,1,6.899999999999864,0.5432429240640761,2017,11,1,1282.284090909091,-1
290,2017-11-02,1279.2,1,2.150000000000091,0.16835675971967354,2017,11,2,1282.284090909091,-1
291,2017-11-03,1267.2,-1,-12.0,-0.9380863039399624,2017,11,3,1282.284090909091,-1
292,2017-11-06,1270.9,1,3.7000000000000455,0.2919823232323268,2017,11,6,1282.284090909091,-1
293,2017-11-07,1275.6,1,4.699999999999818,0.3698166653552457,2017,11,7,1282.284090909091,-1
294,2017-11-08,1284.0,1,8.400000000000091,0.6585136406397061,2017,11,8,1282.284090909091,1
295,2017-11-09,1284.8,1,0.7999999999999545,0.06230529595015222,2017,11,9,1282.284090909091,1
296,2017-11-10,1284.3,-1,-0.5,-0.03891656288916563,2017,11,10,1282.284090909091,1
297,2017-11-13,1277.95,-1,-6.349999999999909,-0.49443276493030514,2017,11,13,1282.284090909091,-1
298,2017-11-14,1274.6,-1,-3.3500000000001364,-0.2621385813216586,2017,11,14,1282.284090909091,-1
299,2017-11-15,1282.2,1,7.600000000000136,0.5962654950572837,2017,11,15,1282.284090909091,-1
300,2017-11-16,1280.0,-1,-2.2000000000000455,-0.17158009670878532,2017,11,16,1282.284090909091,-1
301,2017-11-17,1284.35,1,4.349999999999909,0.3398437499999929,2017,11,17,1282.284090909091,1
302,2017-11-20,1286.2,1,1.8500000000001364,0.14404173317243246,2017,11,20,1282.284090909091,1
303,2017-11-21,1283.3,-1,-2.900000000000091,-0.22547037785726098,2017,11,21,1282.284090909091,1
304,2017-11-22,1286.95,1,3.650000000000091,0.28442297202525446,2017,11,22,1282.284090909091,1
305,2017-11-23,1290.35,1,3.3999999999998636,0.2641905279925299,2017,11,23,1282.284090909091,1
306,2017-11-24,1290.5,1,0.15000000000009095,0.011624752974006352,2017,11,24,1282.284090909091,1
307,2017-11-27,1294.9,1,4.400000000000091,0.34095311894615193,2017,11,27,1282.284090909091,1
308,2017-11-28,1291.85,-1,-3.050000000000182,-0.235539423893751,2017,11,28,1282.284090909091,1
309,2017-11-29,1283.85,-1,-8.0,-0.6192669427565121,2017,11,29,1282.284090909091,1
310,2017-11-30,1280.2,-1,-3.6499999999998636,-0.28430112552088355,2017,11,30,1282.284090909091,-1
311,2017-12-01,1275.5,-1,-4.7000000000000455,-0.36713013591626664,2017,12,1,1263.9394736842105,1
312,2017-12-04,1273.45,-1,-2.0499999999999545,-0.16072128577028258,2017,12,4,1263.9394736842105,1
313,2017-12-05,1266.3,-1,-7.150000000000091,-0.5614668813066936,2017,12,5,1263.9394736842105,1
314,2017-12-06,1263.7,-1,-2.599999999999909,-0.20532259338228773,2017,12,6,1263.9394736842105,-1
315,2017-12-07,1255.0,-1,-8.700000000000045,-0.6884545382606667,2017,12,7,1263.9394736842105,-1
316,2017-12-08,1250.65,-1,-4.349999999999909,-0.3466135458167258,2017,12,8,1263.9394736842105,-1
317,2017-12-11,1247.15,-1,-3.5,-0.2798544756726502,2017,12,11,1263.9394736842105,-1
318,2017-12-12,1240.9,-1,-6.25,-0.5011426051397185,2017,12,12,1263.9394736842105,-1
319,2017-12-13,1242.65,1,1.75,0.14102667418808928,2017,12,13,1263.9394736842105,-1
320,2017-12-14,1251.0,1,8.349999999999909,0.671951072305147,2017,12,14,1263.9394736842105,-1
321,2017-12-15,1254.6,1,3.599999999999909,0.2877697841726546,2017,12,15,1263.9394736842105,-1
322,2017-12-18,1260.6,1,6.0,0.47824007651841227,2017,12,18,1263.9394736842105,-1
323,2017-12-19,1260.35,-1,-0.25,-0.019831826114548628,2017,12,19,1263.9394736842105,-1
324,2017-12-20,1264.55,1,4.2000000000000455,0.3332407664537665,2017,12,20,1263.9394736842105,1
325,2017-12-21,1264.55,0,0.0,0.0,2017,12,21,1263.9394736842105,1
326,2017-12-22,1271.975,1,7.4249999999999545,0.5871653948044724,2017,12,22,1263.9394736842105,1
327,2017-12-27,1279.4,1,7.425000000000182,0.5837378879302016,2017,12,27,1263.9394736842105,1
328,2017-12-28,1291.0,1,11.599999999999909,0.9066750039080748,2017,12,28,1263.9394736842105,1
329,2017-12-29,1301.525,1,10.525000000000091,0.8152594887684037,2017,12,29,1263.9394736842105,1
330,2018-01-02,1312.05,1,10.524999999999864,0.8086667563050931,2018,1,2,1331.665909090909,-1
331,2018-01-03,1314.9,1,2.8500000000001364,0.2172173316565784,2018,1,3,1331.665909090909,-1
332,2018-01-04,1314.5,-1,-0.40000000000009095,-0.030420564301474707,2018,1,4,1331.665909090909,-1
333,2018-01-05,1317.15,1,2.650000000000091,0.20159756561430892,2018,1,5,1331.665909090909,-1
334,2018-01-08,1319.95,1,2.7999999999999545,0.21258019208138437,2018,1,8,1331.665909090909,-1
335,2018-01-09,1311.0,-1,-8.950000000000045,-0.6780559869692068,2018,1,9,1331.665909090909,-1
336,2018-01-10,1319.75,1,8.75,0.6674294431731503,2018,1,10,1331.665909090909,-1
337,2018-01-11,1323.05,1,3.2999999999999545,0.2500473574540598,2018,1,11,1331.665909090909,-1
338,2018-01-12,1326.8,1,3.75,0.2834360001511659,2018,1,12,1331.665909090909,-1
339,2018-01-15,1339.25,1,12.450000000000045,0.9383479047331962,2018,1,15,1331.665909090909,1
340,2018-01-16,1333.85,-1,-5.400000000000091,-0.4032107522867344,2018,1,16,1331.665909090909,1
341,2018-01-17,1335.65,1,1.800000000000182,0.1349477077632554,2018,1,17,1331.665909090909,1
342,2018-01-18,1332.2,-1,-3.4500000000000455,-0.25830120166211545,2018,1,18,1331.665909090909,1
343,2018-01-19,1334.95,1,2.75,0.20642546164239603,2018,1,19,1331.665909090909,1
344,2018-01-22,1332.6,-1,-2.3500000000001364,-0.17603655567625276,2018,1,22,1331.665909090909,1
345,2018-01-23,1333.4,1,0.8000000000001819,0.060033018160001644,2018,1,23,1331.665909090909,1
346,2018-01-24,1353.7,1,20.299999999999955,1.5224238788060562,2018,1,24,1331.665909090909,1
347,2018-01-25,1354.95,1,1.25,0.0923395139247987,2018,1,25,1331.665909090909,1
348,2018-01-26,1353.15,-1,-1.7999999999999545,-0.13284623048820654,2018,1,26,1331.665909090909,1
349,2018-01-29,1343.85,-1,-9.300000000000182,-0.687285223367711,2018,1,29,1331.665909090909,1
350,2018-01-30,1344.9,1,1.050000000000182,0.07813372028129494,2018,1,30,1331.665909090909,1
351,2018-01-31,1345.05,1,0.14999999999986358,0.011153245594457845,2018,1,31,1331.665909090909,1
352,2018-02-01,1341.35,-1,-3.7000000000000455,-0.27508271067990375,2018,2,1,1331.525,1
353,2018-02-02,1331.15,-1,-10.199999999999818,-0.7604279270883676,2018,2,2,1331.525,-1
354,2018-02-05,1333.6,1,2.449999999999818,0.1840513841415181,2018,2,5,1331.525,1
355,2018-02-06,1331.4,-1,-2.199999999999818,-0.16496700659866664,2018,2,6,1331.525,-1
356,2018-02-07,1324.65,-1,-6.75,-0.5069851284362324,2018,2,7,1331.525,-1
357,2018-02-08,1315.45,-1,-9.200000000000045,-0.6945230815687197,2018,2,8,1331.525,-1
358,2018-02-09,1314.1,-1,-1.3500000000001364,-0.10262647763123922,2018,2,9,1331.525,-1
359,2018-02-12,1322.3,1,8.200000000000045,0.6240012175633548,2018,2,12,1331.525,-1
360,2018-02-13,1325.35,1,3.0499999999999545,0.23065870074869202,2018,2,13,1331.525,-1
361,2018-02-14,1336.25,1,10.900000000000091,0.8224242652884214,2018,2,14,1331.525,1
362,2018-02-15,1352.45,1,16.200000000000045,1.212347988774559,2018,2,15,1331.525,1
363,2018-02-16,1352.1,-1,-0.3500000000001364,-0.025878960405200664,2018,2,16,1331.525,1
364,2018-02-19,1346.6,-1,-5.5,-0.40677464684564757,2018,2,19,1331.525,1
365,2018-02-20,1339.85,-1,-6.75,-0.5012624387345909,2018,2,20,1331.525,1
366,2018-02-21,1330.5,-1,-9.349999999999909,-0.6978393103705571,2018,2,21,1331.525,-1
367,2018-02-22,1328.35,-1,-2.150000000000091,-0.16159338594514022,2018,2,22,1331.525,-1
368,2018-02-23,1327.95,-1,-0.3999999999998636,-0.030112545639316715,2018,2,23,1331.525,-1
369,2018-02-26,1333.5,1,5.5499999999999545,0.41793742234270526,2018,2,26,1331.525,1
370,2018-02-27,1325.75,-1,-7.75,-0.5811773528308962,2018,2,27,1331.525,-1
371,2018-02-28,1317.85,-1,-7.900000000000091,-0.5958891193664033,2018,2,28,1331.525,-1
372,2018-03-01,1307.75,-1,-10.099999999999909,-0.766399817885185,2018,3,1,1324.6571428571428,-1
373,2018-03-02,1322.3,1,14.549999999999955,1.1125979736188074,2018,3,2,1324.6571428571428,-1
374,2018-03-05,1320.4,-1,-1.8999999999998636,-0.14368902669589834,2018,3,5,1324.6571428571428,-1
375,2018-03-06,1331.4,1,11.0,0.8330808845804302,2018,3,6,1324.6571428571428,1
376,2018-03-07,1329.4,-1,-2.0,-0.1502178158329578,2018,3,7,1324.6571428571428,1
377,2018-03-08,1321.0,-1,-8.400000000000091,-0.6318639987964564,2018,3,8,1324.6571428571428,-1
378,2018-03-09,1320.6,-1,-0.40000000000009095,-0.030280090840279404,2018,3,9,1324.6571428571428,-1
379,2018-03-12,1319.15,-1,-1.449999999999818,-0.10979857640465078,2018,3,12,1324.6571428571428,-1
380,2018-03-13,1322.75,1,3.599999999999909,0.27290300572337556,2018,3,13,1324.6571428571428,-1
381,2018-03-14,1323.55,1,0.7999999999999545,0.060480060480057045,2018,3,14,1324.6571428571428,-1
382,2018-03-15,1318.75,-1,-4.7999999999999545,-0.36266102527293675,2018,3,15,1324.6571428571428,-1
383,2018-03-16,1310.1,-1,-8.650000000000091,-0.6559241706161206,2018,3,16,1324.6571428571428,-1
384,2018-03-19,1312.4,1,2.300000000000182,0.1755591176246227,2018,3,19,1324.6571428571428,-1
385,2018-03-20,1311.0,-1,-1.400000000000091,-0.10667479427004654,2018,3,20,1324.6571428571428,-1
386,2018-03-21,1321.35,1,10.349999999999909,0.7894736842105194,2018,3,21,1324.6571428571428,-1
387,2018-03-22,1329.15,1,7.800000000000182,0.590305369508471,2018,3,22,1324.6571428571428,1
388,2018-03-23,1346.6,1,17.449999999999818,1.3128691268855897,2018,3,23,1324.6571428571428,1
389,2018-03-26,1352.4,1,5.800000000000182,0.4307143918015879,2018,3,26,1324.6571428571428,1
390,2018-03-27,1341.45,-1,-10.950000000000045,-0.8096716947648658,2018,3,27,1324.6571428571428,1
391,2018-03-28,1332.45,-1,-9.0,-0.6709158000670915,2018,3,28,1324.6571428571428,1
392,2018-03-29,1323.85,-1,-8.600000000000136,-0.6454275957822159,2018,3,29,1324.6571428571428,-1
393,2018-04-03,1333.45,1,9.600000000000136,0.725157684027657,2018,4,3,1334.74,-1
394,2018-04-04,1337.3,1,3.849999999999909,0.28872473658554193,2018,4,4,1334.74,1
395,2018-04-05,1327.7,-1,-9.599999999999909,-0.7178643535481873,2018,4,5,1334.74,-1
396,2018-04-06,1331.2,1,3.5,0.2636137681705204,2018,4,6,1334.74,-1
397,2018-04-09,1331.95,1,0.75,0.056340144230769225,2018,4,9,1334.74,-1
398,2018-04-10,1338.95,1,7.0,0.5255452532001952,2018,4,10,1334.74,1
399,2018-04-11,1350.75,1,11.799999999999955,0.8812875760857354,2018,4,11,1334.74,1
400,2018-04-12,1341.35,-1,-9.400000000000091,-0.695909679807521,2018,4,12,1334.74,1
401,2018-04-13,1343.7,1,2.3500000000001364,0.17519663026056856,2018,4,13,1334.74,1
402,2018-04-16,1349.35,1,5.649999999999864,0.42048076207485774,2018,4,16,1334.74,1
403,2018-04-17,1342.1,-1,-7.25,-0.5372957349835107,2018,4,17,1334.74,1
404,2018-04-18,1351.45,1,9.350000000000136,0.6966693987035345,2018,4,18,1334.74,1
405,2018-04-19,1348.6,-1,-2.8500000000001364,-0.21088460542381415,2018,4,19,1334.74,1
406,2018-04-20,1336.75,-1,-11.849999999999909,-0.878689010826035,2018,4,20,1334.74,1
407,2018-04-23,1324.3,-1,-12.450000000000045,-0.9313633813353317,2018,4,23,1334.74,-1
408,2018-04-24,1328.85,1,4.5499999999999545,0.3435777391829612,2018,4,24,1334.74,-1
409,2018-04-25,1321.65,-1,-7.199999999999818,-0.5418218760582322,2018,4,25,1334.74,-1
410,2018-04-26,1320.7,-1,-0.9500000000000455,-0.07187984716074947,2018,4,26,1334.74,-1
411,2018-04-27,1321.5,1,0.7999999999999545,0.060573938063144886,2018,4,27,1334.74,-1
412,2018-04-30,1313.2,-1,-8.299999999999955,-0.6280741581536099,2018,4,30,1334.74,-1
413,2018-05-01,1307.1,-1,-6.100000000000136,-0.46451416387451544,2018,5,1,1303.0261904761905,1
414,2018-05-02,1304.2,-1,-2.8999999999998636,-0.22186519776603658,2018,5,2,1303.0261904761905,1
415,2018-05-03,1315.05,1,10.849999999999909,0.8319276184634189,2018,5,3,1303.0261904761905,1
416,2018-05-04,1309.4,-1,-5.649999999999864,-0.4296414584996665,2018,5,4,1303.0261904761905,1
417,2018-05-08,1306.6,-1,-2.800000000000182,-0.21383839926685366,2018,5,8,1303.0261904761905,1
418,2018-05-09,1313.85,1,7.25,0.5548752487371805,2018,5,9,1303.0261904761905,1
419,2018-05-10,1318.8,1,4.9500000000000455,0.37675533736728284,2018,5,10,1303.0261904761905,1
420,2018-05-11,1324.35,1,5.5499999999999545,0.42083712465877726,2018,5,11,1303.0261904761905,1
421,2018-05-14,1319.85,-1,-4.5,-0.3397893306150187,2018,5,14,1303.0261904761905,1
422,2018-05-15,1295.0,-1,-24.84999999999991,-1.8827897109519955,2018,5,15,1303.0261904761905,-1
423,2018-05-16,1291.25,-1,-3.75,-0.28957528957528955,2018,5,16,1303.0261904761905,-1
424,2018-05-17,1289.5,-1,-1.75,-0.1355275895450145,2018,5,17,1303.0261904761905,-1
425,2018-05-18,1288.3,-1,-1.2000000000000455,-0.09305932531989496,2018,5,18,1303.0261904761905,-1
426,2018-05-21,1288.35,1,0.049999999999954525,0.0038810835985371834,2018,5,21,1303.0261904761905,-1
427,2018-05-22,1293.05,1,4.7000000000000455,0.3648076997710285,2018,5,22,1303.0261904761905,-1
428,2018-05-23,1289.0,-1,-4.0499999999999545,-0.3132129461351034,2018,5,23,1303.0261904761905,-1
429,2018-05-24,1304.85,1,15.849999999999909,1.22963537626066,2018,5,24,1303.0261904761905,1
430,2018-05-25,1303.5,-1,-1.349999999999909,-0.10346016783537643,2018,5,25,1303.0261904761905,1
431,2018-05-29,1295.5,-1,-8.0,-0.6137322593018796,2018,5,29,1303.0261904761905,-1
432,2018-05-30,1300.7,1,5.2000000000000455,0.40138942493246205,2018,5,30,1303.0261904761905,-1
433,2018-05-31,1305.35,1,4.649999999999864,0.35749980779579177,2018,5,31,1303.0261904761905,1
434,2018-06-01,1294.6,-1,-10.75,-0.8235339181062552,2018,6,1,1281.5666666666668,1
435,2018-06-04,1295.45,1,0.8500000000001364,0.06565734589835752,2018,6,4,1281.5666666666668,1
436,2018-06-05,1292.05,-1,-3.400000000000091,-0.2624570612528535,2018,6,5,1281.5666666666668,1
437,2018-06-06,1300.1,1,8.049999999999955,0.6230409039897802,2018,6,6,1281.5666666666668,1
438,2018-06-07,1297.25,-1,-2.849999999999909,-0.21921390662256054,2018,6,7,1281.5666666666668,1
439,2018-06-08,1298.25,1,1.0,0.07708614376565812,2018,6,8,1281.5666666666668,1
440,2018-06-11,1299.6,1,1.349999999999909,0.10398613518196873,2018,6,11,1281.5666666666668,1
441,2018-06-12,1298.65,-1,-0.9499999999998181,-0.07309941520466437,2018,6,12,1281.5666666666668,1
442,2018-06-13,1296.15,-1,-2.5,-0.19250760405035997,2018,6,13,1281.5666666666668,1
443,2018-06-14,1302.75,1,6.599999999999909,0.5092003240365628,2018,6,14,1281.5666666666668,1
444,2018-06-15,1285.25,-1,-17.5,-1.3433122241412399,2018,6,15,1281.5666666666668,1
445,2018-06-18,1281.55,-1,-3.7000000000000455,-0.2878817350710014,2018,6,18,1281.5666666666668,-1
446,2018-06-19,1276.15,-1,-5.399999999999864,-0.4213647536186542,2018,6,19,1281.5666666666668,-1
447,2018-06-20,1274.2,-1,-1.9500000000000455,-0.15280335383771856,2018,6,20,1281.5666666666668,-1
448,2018-06-21,1266.15,-1,-8.049999999999955,-0.6317689530685885,2018,6,21,1281.5666666666668,-1
449,2018-06-22,1269.15,1,3.0,0.23693875133278045,2018,6,22,1281.5666666666668,-1
450,2018-06-25,1268.7,-1,-0.4500000000000455,-0.03545680179648154,2018,6,25,1281.5666666666668,-1
451,2018-06-26,1260.3,-1,-8.400000000000091,-0.6620950579333247,2018,6,26,1281.5666666666668,-1
452,2018-06-27,1254.6,-1,-5.7000000000000455,-0.45227326826946324,2018,6,27,1281.5666666666668,-1
453,2018-06-28,1251.55,-1,-3.0499999999999545,-0.24310537223018927,2018,6,28,1281.5666666666668,-1
454,2018-06-29,1250.45,-1,-1.099999999999909,-0.08789101514121762,2018,6,29,1281.5666666666668,-1
455,2018-07-02,1247.8,-1,-2.650000000000091,-0.21192370746531977,2018,7,2,1238.5249999999999,1
456,2018-07-03,1251.75,1,3.9500000000000455,0.3165571405674023,2018,7,3,1238.5249999999999,1
457,2018-07-04,1255.65,1,3.900000000000091,0.31156381066507616,2018,7,4,1238.5249999999999,1
458,2018-07-05,1255.5,-1,-0.15000000000009095,-0.011946004061648623,2018,7,5,1238.5249999999999,1
459,2018-07-06,1255.35,-1,-0.15000000000009095,-0.011947431302277257,2018,7,6,1238.5249999999999,1
460,2018-07-09,1262.05,1,6.7000000000000455,0.5337156968176242,2018,7,9,1238.5249999999999,1
461,2018-07-10,1254.0,-1,-8.049999999999955,-0.6378511152489961,2018,7,10,1238.5249999999999,1
462,2018-07-11,1251.4,-1,-2.599999999999909,-0.20733652312598955,2018,7,11,1238.5249999999999,1
463,2018-07-12,1245.9,-1,-5.5,-0.4395077513185232,2018,7,12,1238.5249999999999,1
464,2018-07-13,1241.7,-1,-4.2000000000000455,-0.3371057067180388,2018,7,13,1238.5249999999999,1
465,2018-07-16,1241.1,-1,-0.6000000000001364,-0.048320850446978855,2018,7,16,1238.5249999999999,1
466,2018-07-17,1232.8,-1,-8.299999999999955,-0.6687615824671627,2018,7,17,1238.5249999999999,-1
467,2018-07-18,1224.5,-1,-8.299999999999955,-0.6732641142115473,2018,7,18,1238.5249999999999,-1
468,2018-07-19,1217.55,-1,-6.9500000000000455,-0.5675786035116411,2018,7,19,1238.5249999999999,-1
469,2018-07-20,1228.75,1,11.200000000000045,0.9198800870600834,2018,7,20,1238.5249999999999,-1
470,2018-07-23,1224.95,-1,-3.7999999999999545,-0.30925737538148157,2018,7,23,1238.5249999999999,-1
471,2018-07-24,1228.35,1,3.3999999999998636,0.2775623494836412,2018,7,24,1238.5249999999999,-1
472,2018-07-25,1231.5,1,3.150000000000091,0.25644156795702294,2018,7,25,1238.5249999999999,-1
473,2018-07-26,1228.25,-1,-3.25,-0.2639058059277304,2018,7,26,1238.5249999999999,-1
474,2018-07-27,1223.95,-1,-4.2999999999999545,-0.3500915937309143,2018,7,27,1238.5249999999999,-1
475,2018-07-30,1223.8,-1,-0.15000000000009095,-0.012255402589982513,2018,7,30,1238.5249999999999,-1
476,2018-07-31,1220.95,-1,-2.849999999999909,-0.23288118973687771,2018,7,31,1238.5249999999999,-1
477,2018-08-01,1219.0,-1,-1.9500000000000455,-0.15971169990581477,2018,8,1,1201.2454545454545,1
478,2018-08-02,1215.45,-1,-3.5499999999999545,-0.29122231337161236,2018,8,2,1201.2454545454545,1
479,2018-08-03,1216.3,1,0.849999999999909,0.06993294664526793,2018,8,3,1201.2454545454545,1
480,2018-08-06,1209.65,-1,-6.649999999999864,-0.5467401134588394,2018,8,6,1201.2454545454545,1
481,2018-08-07,1212.35,1,2.699999999999818,0.22320505931466275,2018,8,7,1201.2454545454545,1
482,2018-08-08,1209.55,-1,-2.7999999999999545,-0.23095640697817915,2018,8,8,1201.2454545454545,1
483,2018-08-09,1214.35,1,4.7999999999999545,0.3968418006696668,2018,8,9,1201.2454545454545,1
484,2018-08-10,1214.4,1,0.0500000000001819,0.004117429077299123,2018,8,10,1201.2454545454545,1
485,2018-08-13,1200.35,-1,-14.050000000000182,-1.156949934123862,2018,8,13,1201.2454545454545,-1
486,2018-08-14,1197.0,-1,-3.349999999999909,-0.2790852667971766,2018,8,14,1201.2454545454545,-1
487,2018-08-15,1182.0,-1,-15.0,-1.2531328320802004,2018,8,15,1201.2454545454545,-1
488,2018-08-16,1180.4,-1,-1.599999999999909,-0.13536379018611752,2018,8,16,1201.2454545454545,-1
489,2018-08-17,1178.4,-1,-2.0,-0.16943409013893593,2018,8,17,1201.2454545454545,-1
490,2018-08-20,1184.35,1,5.949999999999818,0.5049219280380022,2018,8,20,1201.2454545454545,-1
491,2018-08-21,1190.95,1,6.600000000000136,0.5572676995820608,2018,8,21,1201.2454545454545,-1
492,2018-08-22,1196.65,1,5.7000000000000455,0.47860951341366514,2018,8,22,1201.2454545454545,-1
493,2018-08-23,1192.35,-1,-4.300000000000182,-0.3593364810095,2018,8,23,1201.2454545454545,-1
494,2018-08-24,1197.7,1,5.350000000000136,0.44869375602802336,2018,8,24,1201.2454545454545,-1
495,2018-08-28,1212.25,1,14.549999999999955,1.2148284211405154,2018,8,28,1201.2454545454545,1
496,2018-08-29,1204.2,-1,-8.049999999999955,-0.6640544442152984,2018,8,29,1201.2454545454545,1
497,2018-08-30,1197.3,-1,-6.900000000000091,-0.5729945191828676,2018,8,30,1201.2454545454545,-1
498,2018-08-31,1202.45,1,5.150000000000091,0.4301344692224247,2018,8,31,1201.2454545454545,1
499,2018-09-03,1200.05,-1,-2.400000000000091,-0.19959249864860001,2018,9,3,1198.4725,1
500,2018-09-04,1190.85,-1,-9.200000000000045,-0.7666347235531892,2018,9,4,1198.4725,-1
501,2018-09-05,1196.7,1,5.850000000000136,0.4912457488348773,2018,9,5,1198.4725,-1
502,2018-09-06,1205.15,1,8.450000000000045,0.7061084649452699,2018,9,6,1198.4725,1
503,2018-09-07,1198.9,-1,-6.25,-0.5186076422022154,2018,9,7,1198.4725,1
504,2018-09-10,1196.6,-1,-2.300000000000182,-0.19184252231213458,2018,9,10,1198.4725,-1
505,2018-09-11,1189.85,-1,-6.75,-0.5640982784556243,2018,9,11,1198.4725,-1
506,2018-09-12,1195.6,1,5.75,0.4832541917048368,2018,9,12,1198.4725,-1
507,2018-09-13,1209.8,1,14.200000000000045,1.1876881900301144,2018,9,13,1198.4725,1
508,2018-09-14,1201.95,-1,-7.849999999999909,-0.6488675814184087,2018,9,14,1198.4725,1
509,2018-09-17,1201.9,-1,-0.049999999999954525,-0.004159906818083491,2018,9,17,1198.4725,1
510,2018-09-18,1200.2,-1,-1.7000000000000455,-0.14144271570014522,2018,9,18,1198.4725,1
511,2018-09-19,1203.3,1,3.099999999999909,0.2582902849525003,2018,9,19,1198.4725,1
512,2018-09-20,1208.35,1,5.0499999999999545,0.4196792154907301,2018,9,20,1198.4725,1
513,2018-09-21,1198.7,-1,-9.649999999999864,-0.7986096743493081,2018,9,21,1198.4725,1
514,2018-09-24,1202.75,1,4.0499999999999545,0.33786602152331313,2018,9,24,1198.4725,1
515,2018-09-25,1201.9,-1,-0.849999999999909,-0.07067137809186523,2018,9,25,1198.4725,1
516,2018-09-26,1194.25,-1,-7.650000000000091,-0.636492220650644,2018,9,26,1198.4725,-1
517,2018-09-27,1185.4,-1,-8.849999999999909,-0.7410508687460673,2018,9,27,1198.4725,-1
518,2018-09-28,1187.25,1,1.849999999999909,0.15606546313479913,2018,9,28,1198.4725,-1
519,2018-10-01,1189.35,1,2.099999999999909,0.17687934301957542,2018,10,1,1215.3934782608696,-1
520,2018-10-02,1204.7,1,15.350000000000136,1.2906209273973295,2018,10,2,1215.3934782608696,-1
521,2018-10-03,1201.2,-1,-3.5,-0.2905287623474724,2018,10,3,1215.3934782608696,-1
522,2018-10-04,1203.45,1,2.25,0.1873126873126873,2018,10,4,1215.3934782608696,-1
523,2018-10-05,1203.8,1,0.34999999999990905,0.02908305288960148,2018,10,5,1215.3934782608696,-1
524,2018-10-08,1186.95,-1,-16.84999999999991,-1.3997341751121373,2018,10,8,1215.3934782608696,-1
525,2018-10-09,1185.55,-1,-1.400000000000091,-0.1179493660221653,2018,10,9,1215.3934782608696,-1
526,2018-10-10,1188.6,1,3.0499999999999545,0.25726456075238957,2018,10,10,1215.3934782608696,-1
527,2018-10-11,1205.55,1,16.950000000000045,1.426047450782437,2018,10,11,1215.3934782608696,-1
528,2018-10-12,1219.75,1,14.200000000000045,1.1778856123760977,2018,10,12,1215.3934782608696,1
529,2018-10-15,1229.95,1,10.200000000000045,0.8362369337979131,2018,10,15,1215.3934782608696,1
530,2018-10-16,1230.7,1,0.75,0.06097808854018456,2018,10,16,1215.3934782608696,1
531,2018-10-17,1229.05,-1,-1.650000000000091,-0.13407004143983836,2018,10,17,1215.3934782608696,1
532,2018-10-18,1223.0,-1,-6.0499999999999545,-0.4922501118750217,2018,10,18,1215.3934782608696,1
533,2018-10-19,1227.85,1,4.849999999999909,0.3965658217497881,2018,10,19,1215.3934782608696,1
534,2018-10-22,1222.3,-1,-5.5499999999999545,-0.45200961029441333,2018,10,22,1215.3934782608696,1
535,2018-10-23,1235.95,1,13.650000000000091,1.1167471160926197,2018,10,23,1215.3934782608696,1
536,2018-10-24,1230.55,-1,-5.400000000000091,-0.4369108782717821,2018,10,24,1215.3934782608696,1
