,Date,Value,roi_x,roi_Value_x,roi_Value_percent_x,month_mean_Value_x,month_roi_x,USD (PM),roi_y,roi_Value_y,roi_Value_percent_y,month_mean_Value_y,month_roi_y,have_money,deal_bitcoin,deal_gold,have_bitcoin,have_gold,buy_Value,sale_Value,buy_USD (PM),sale_USD (PM)
354,2017-08-31,4582.52,-1.0,-12.46785,-0.2713358643592495,3853.179590129033,1,1311.75,1.0,3.25,0.2483760030569354,1282.3159090909091,1.0,,,,,,4674.170400000001,4490.8696,1324.8675,1298.6325
355,2017-09-01,4911.740017,1.0,329.22001699999964,7.184257068163361,4077.868276466667,1,1320.4,1.0,8.650000000000091,0.6594244330093456,1314.9785714285713,1.0,,,,,,5009.97481734,4813.50521666,1333.604,1307.1960000000001
356,2017-09-02,4580.38748,-1.0,-331.35253699999976,-6.746133464987094,4077.868276466667,1,1320.4,0.0,0.0,0.0,1314.9785714285713,1.0,,,,,,4671.9952296,4488.7797304000005,1333.604,1307.1960000000001
357,2017-09-03,4585.57,1.0,5.182519999999386,0.1131458860768562,4077.868276466667,1,1320.4,0.0,0.0,0.0,1314.9785714285713,1.0,,,,,,4677.2814,4493.8586,1333.604,1307.1960000000001
358,2017-09-04,4344.098317,-1.0,-241.47168299999976,-5.265903322814825,4077.868276466667,1,1333.1,1.0,12.699999999999818,0.9618297485610282,1314.9785714285713,1.0,,,,,,4430.98028334,4257.21635066,1346.4309999999998,1319.769
359,2017-09-05,4488.72014,1.0,144.6218230000004,3.3291563046361965,4077.868276466667,1,1335.55,1.0,2.450000000000045,0.1837821618783321,1314.9785714285713,1.0,,,,,,4578.4945428,4398.945737200001,1348.9055,1322.1944999999998
360,2017-09-06,4385.02,-1.0,-103.70013999999992,-2.3102384814750314,4077.868276466667,1,1337.85,1.0,2.2999999999999545,0.1722136947325038,1314.9785714285713,1.0,,,,,,4472.7204,4297.319600000001,1351.2285,1324.4714999999999
361,2017-09-07,4654.6585,1.0,269.6384999999991,6.1490825583463495,4077.868276466667,1,1343.5,1.0,5.650000000000091,0.4223193930560295,1314.9785714285713,1.0,,,,,,4747.75167,4561.565329999999,1356.935,1330.065
362,2017-09-08,4310.750183,-1.0,-343.90831699999944,-7.388475803326913,4077.868276466667,1,1346.25,1.0,2.75,0.2046892445106066,1314.9785714285713,1.0,,,,,,4396.96518666,4224.5351793400005,1359.7125,1332.7875
363,2017-09-09,4312.26,1.0,1.509817000000112,0.0350244606137064,4077.868276466667,1,1346.25,0.0,0.0,0.0,1314.9785714285713,1.0,,,,,,4398.5052000000005,4226.0148,1359.7125,1332.7875
364,2017-09-10,4329.955,1.0,17.69499999999971,0.4103416769860747,4077.868276466667,1,1346.25,0.0,0.0,0.0,1314.9785714285713,1.0,,,,,,4416.5541,4243.3559,1359.7125,1332.7875
365,2017-09-11,4248.090017,-1.0,-81.86498299999948,-1.8906659076133467,4077.868276466667,1,1334.2,-1.0,-12.049999999999956,-0.8950789229340728,1314.9785714285713,1.0,,,,,,4333.0518173400005,4163.12821666,1347.5420000000001,1320.858
366,2017-09-12,4198.59,-1.0,-49.5000170000003,-1.165229945738231,4077.868276466667,1,1326.5,-1.0,-7.700000000000045,-0.5771248688352605,1314.9785714285713,1.0,,,,,,4282.5618,4114.6182,1339.765,1313.235
367,2017-09-13,3961.271267,-1.0,-237.3187330000001,-5.65234359630257,4077.868276466667,-1,1327.55,1.0,1.0499999999999543,0.0791556728232155,1314.9785714285713,1.0,,,,,,4040.49669234,3882.04584166,1340.8255,1314.2745
368,2017-09-14,3319.63,-1.0,-641.641267,-16.197862346497057,4077.868276466667,-1,1324.55,-1.0,-3.0,-0.2259801890700915,1314.9785714285713,1.0,,,,,,3386.0226000000002,3253.2374,1337.7955,1311.3045
369,2017-09-15,3216.43,-1.0,-103.20000000000029,-3.1087801953832286,4077.868276466667,-1,1322.85,-1.0,-1.7000000000000457,-0.1283454758219807,1314.9785714285713,1.0,,,,,,3280.7586,3152.1013999999996,1336.0784999999998,1309.6215
370,2017-09-16,3763.62604,1.0,547.1960400000003,17.01252755384076,4077.868276466667,-1,1322.85,0.0,0.0,0.0,1314.9785714285713,-1.0,,,,,,3838.8985608000003,3688.3535192,1336.0784999999998,1309.6215
371,2017-09-17,3746.060783,-1.0,-17.5652570000002,-0.4667110072391837,4077.868276466667,-1,1322.85,0.0,0.0,0.0,1314.9785714285713,-1.0,,,,,,3820.98199866,3671.1395673399998,1336.0784999999998,1309.6215
372,2017-09-18,3678.53,-1.0,-67.5307829999997,-1.8027145556863675,4077.868276466667,-1,1312.1,-1.0,-10.75,-0.8126393771024683,1314.9785714285713,-1.0,,,,,,3752.1006,3604.9594,1325.221,1298.9789999999998
373,2017-09-19,3943.413333,1.0,264.88333299999977,7.200793061358743,4077.868276466667,-1,1309.6,-1.0,-2.5,-0.1905342580595991,1314.9785714285713,-1.0,,,,,,4022.28159966,3864.5450663399997,1322.696,1296.504
374,2017-09-20,3977.561667,1.0,34.14833399999998,0.8659587802839125,4077.868276466667,-1,1311.3,1.0,1.7000000000000457,0.1298106291997591,1314.9785714285713,-1.0,,,,,,4057.11290034,3898.0104336599998,1324.413,1298.187
375,2017-09-21,3894.48,-1.0,-83.08166699999992,-2.0887587410470667,4077.868276466667,-1,1292.1,-1.0,-19.200000000000045,-1.4641958361930945,1314.9785714285713,-1.0,,,,,,3972.3696,3816.5904,1305.021,1279.1789999999999
376,2017-09-22,3637.50255,-1.0,-256.97744999999986,-6.598504806803472,4077.868276466667,-1,1294.8,1.0,2.700000000000045,0.2089621546319979,1314.9785714285713,-1.0,,,,,,3710.252601,3564.752499,1307.748,1281.8519999999999
377,2017-09-23,3776.3869,1.0,138.8843499999998,3.818123783858236,4077.868276466667,-1,1294.8,0.0,0.0,0.0,1314.9785714285713,-1.0,,,,,,3851.914638,3700.8591619999997,1307.748,1281.8519999999999
378,2017-09-24,3777.62,1.0,1.233099999999922,0.0326529042879563,4077.868276466667,-1,1294.8,0.0,0.0,0.0,1314.9785714285713,-1.0,,,,,,3853.1724,3702.0676,1307.748,1281.8519999999999
379,2017-09-25,3942.555,1.0,164.93499999999997,4.366108819838945,4077.868276466667,-1,1293.3,-1.0,-1.5,-0.1158480074142724,1314.9785714285713,-1.0,,,,,,4021.4060999999997,3863.7039,1306.233,1280.367
380,2017-09-26,3910.307383,-1.0,-32.24761699999999,-0.8179370230726011,4077.868276466667,-1,1300.05,1.0,6.75,0.5219206680584552,1314.9785714285713,-1.0,,,,,,3988.51353066,3832.1012353399997,1313.0505,1287.0494999999999
381,2017-09-27,3881.0,-1.0,-29.307382999999845,-0.7494905164594792,4077.868276466667,-1,1282.55,-1.0,-17.5,-1.3461020729971924,1314.9785714285713,-1.0,,,,,,3958.62,3803.38,1295.3754999999999,1269.7245
382,2017-09-28,4201.98905,1.0,320.98905000000013,8.270782014944606,4077.868276466667,1,1283.35,1.0,0.7999999999999545,0.0623757358387551,1314.9785714285713,-1.0,,,,,,4286.0288310000005,4117.949269,1296.1834999999999,1270.5165
383,2017-09-29,4193.574667,-1.0,-8.41438300000027,-0.2002476184463229,4077.868276466667,1,1283.1,-1.0,-0.25,-0.0194802664900455,1314.9785714285713,-1.0,,,,,,4277.44616034,4109.70317366,1295.9309999999998,1270.269
384,2017-09-30,4164.27,-1.0,-29.304666999999423,-0.6987992184949793,4077.868276466667,1,1283.1,0.0,0.0,0.0,1279.5136363636364,-1.0,,,,,,4247.5554,4080.9846000000002,1295.9309999999998,1270.269
385,2017-10-01,4360.722967,1.0,196.4529669999993,4.717584762755519,5336.5935801612895,-1,1283.1,0.0,0.0,0.0,1279.5136363636364,-1.0,,,,,,4447.93742634,4273.50850766,1295.9309999999998,1270.269
386,2017-10-02,4386.88375,1.0,26.160783000000265,0.5999184813613102,5336.5935801612895,-1,1273.7,-1.0,-9.399999999999864,-0.732600732600722,1279.5136363636364,-1.0,,,,,,4474.621425,4299.146075,1286.4370000000001,1260.963
387,2017-10-03,4394.07,1.0,7.186249999999745,0.1638121821668911,5336.5935801612895,-1,1271.25,-1.0,-2.450000000000045,-0.1923529873596644,1279.5136363636364,-1.0,,,,,,4481.9514,4306.1885999999995,1283.9625,1258.5375
388,2017-10-04,4225.175,-1.0,-168.89499999999953,-3.843702990621441,5336.5935801612895,-1,1274.25,1.0,3.0,0.2359882005899705,1279.5136363636364,-1.0,,,,,,4309.6785,4140.6715,1286.9925,1261.5075
389,2017-10-05,4338.852,1.0,113.67699999999968,2.690468442135525,5336.5935801612895,-1,1274.5,1.0,0.25,0.0196193839513439,1279.5136363636364,-1.0,,,,,,4425.62904,4252.07496,1287.2450000000001,1261.7549999999999
390,2017-10-06,4318.58,-1.0,-20.27199999999993,-0.4672203615149799,5336.5935801612895,-1,1261.8,-1.0,-12.700000000000044,-0.996469203609262,1279.5136363636364,-1.0,,,,,,4404.9516,4232.2083999999995,1274.418,1249.182
391,2017-10-07,4376.191667,1.0,57.611667000000125,1.334041907293604,5336.5935801612895,-1,1261.8,0.0,0.0,0.0,1279.5136363636364,-1.0,,,,,,4463.71550034,4288.66783366,1274.418,1249.182
392,2017-10-08,4602.280883,1.0,226.0892160000003,5.16634629385396,5336.5935801612895,-1,1261.8,0.0,0.0,0.0,1279.5136363636364,-1.0,,,,,,4694.32650066,4510.23526534,1274.418,1249.182
393,2017-10-09,4605.66,1.0,3.3791169999994963,0.0734226590228629,5336.5935801612895,-1,1278.75,1.0,16.950000000000045,1.3433190679981015,1279.5136363636364,-1.0,,,,,,4697.7732,4513.5468,1291.5375,1265.9625
394,2017-10-10,4782.28,1.0,176.6199999999999,3.834846688639628,5336.5935801612895,-1,1291.4,1.0,12.650000000000093,0.9892473118279642,1279.5136363636364,1.0,,,,,,4877.9256,4686.6344,1304.314,1278.486
395,2017-10-11,4819.485767,1.0,37.20576700000038,0.7779922338298966,5336.5935801612895,-1,1289.25,-1.0,-2.150000000000091,-0.1664859842031973,1279.5136363636364,1.0,,,,,,4915.87548234,4723.09605166,1302.1425,1276.3575
396,2017-10-12,4822.17,1.0,2.684232999999949,0.0556954233246094,5336.5935801612895,-1,1290.25,1.0,1.0,0.0775644754702346,1279.5136363636364,1.0,,,,,,4918.6134,4725.7266,1303.1525,1277.3475
397,2017-10-13,5563.806567,1.0,741.6365669999996,15.379726699805266,5336.5935801612895,1,1299.6,1.0,9.349999999999907,0.7246657624491307,1279.5136363636364,1.0,,,,,,5675.082698339999,5452.53043566,1312.596,1286.6039999999998
398,2017-10-14,5739.438733,1.0,175.63216600000032,3.156690727562462,5336.5935801612895,1,1299.6,0.0,0.0,0.0,1279.5136363636364,1.0,,,,,,5854.22750766,5624.64995834,1312.596,1286.6039999999998
399,2017-10-15,5825.99,1.0,86.55126699999983,1.508009250144213,5336.5935801612895,1,1299.6,0.0,0.0,0.0,1279.5136363636364,1.0,,,,,,5942.5098,5709.4702,1312.596,1286.6039999999998
400,2017-10-16,5711.205867,-1.0,-114.78413300000012,-1.9702082049574428,5336.5935801612895,1,1303.3,1.0,3.7000000000000455,0.2847029855340139,1279.5136363636364,1.0,,,,,,5825.4299843399995,5596.98174966,1316.3329999999999,1290.267
401,2017-10-17,5603.71294,-1.0,-107.49292699999933,-1.882140646007978,5336.5935801612895,1,1284.75,-1.0,-18.549999999999955,-1.4233100590807914,1279.5136363636364,1.0,,,,,,5715.787198800001,5491.6386812,1297.5975,1271.9025
402,2017-10-18,5594.66,-1.0,-9.05294000000049,-0.1615525294912856,5336.5935801612895,1,1280.2,-1.0,-4.5499999999999545,-0.3541545047674609,1279.5136363636364,1.0,,,,,,5706.5532,5482.766799999999,1293.002,1267.3980000000001
403,2017-10-19,5727.6335,1.0,132.97350000000006,2.376793227827965,5336.5935801612895,1,1286.4,1.0,6.2000000000000455,0.4842993282299676,1279.5136363636364,1.0,,,,,,5842.18617,5613.08083,1299.2640000000001,1273.536
404,2017-10-20,5979.45984,1.0,251.82634000000053,4.396690884638491,5336.5935801612895,1,1281.2,-1.0,-5.2000000000000455,-0.4042288557213965,1279.5136363636364,1.0,,,,,,6099.049036800001,5859.8706432,1294.0120000000002,1268.388
405,2017-10-21,5986.44,1.0,6.98015999999916,0.116735628079729,5336.5935801612895,1,1281.2,0.0,0.0,0.0,1279.5136363636364,-1.0,,,,,,6106.1687999999995,5866.7112,1294.0120000000002,1268.388
406,2017-10-22,5983.18455,-1.0,-3.255449999999655,-0.0543803997033237,5336.5935801612895,1,1281.2,0.0,0.0,0.0,1279.5136363636364,-1.0,,,,,,6102.848241,5863.520859,1294.0120000000002,1268.388
407,2017-10-23,5876.079867,-1.0,-107.10468299999955,-1.7900949252852243,5336.5935801612895,1,1274.9,-1.0,-6.2999999999999545,-0.4917265064002462,1279.5136363636364,-1.0,,,,,,5993.60146434,5758.55826966,1287.6490000000001,1262.151
408,2017-10-24,5900.59,1.0,24.51013299999977,0.4171170840894863,5336.5935801612895,1,1276.45,1.0,1.5499999999999543,0.1215781629931723,1279.5136363636364,-1.0,,,,,,6018.6018,5782.5782,1289.2145,1263.6855
409,2017-10-25,5669.622533,-1.0,-230.9674670000004,-3.914311399368545,5336.5935801612895,1,1275.0,-1.0,-1.4500000000000457,-0.1135963022445098,1279.5136363636364,-1.0,,,,,,5783.014983659999,5556.23008234,1287.75,1262.25
410,2017-10-26,5893.138417,1.0,223.5158840000004,3.942341535067418,5336.5935801612895,1,1273.75,-1.0,-1.25,-0.0980392156862745,1279.5136363636364,-1.0,,,,,,6011.00118534,5775.27564866,1286.4875,1261.0125
411,2017-10-27,5889.82,-1.0,-3.3184170000004087,-0.0563098431631562,5336.5935801612895,1,1266.45,-1.0,-7.299999999999954,-0.5731108930323812,1279.5136363636364,-1.0,,,,,,6007.6164,5772.0235999999995,1279.1145000000001,1253.7855
412,2017-10-28,5776.69695,-1.0,-113.12305000000016,-1.9206537721016967,5336.5935801612895,1,1266.45,0.0,0.0,0.0,1279.5136363636364,-1.0,,,,,,5892.2308889999995,5661.163011,1279.1145000000001,1253.7855
413,2017-10-29,6155.43402,1.0,378.7370700000001,6.556291134503778,5336.5935801612895,1,1266.45,0.0,0.0,0.0,1279.5136363636364,-1.0,,,,,,6278.542700399999,6032.3253396,1279.1145000000001,1253.7855
414,2017-10-30,6136.49,-1.0,-18.94401999999991,-0.3077609139899433,5336.5935801612895,1,1272.0,1.0,5.5499999999999545,0.4382328556200366,1279.5136363636364,-1.0,,,,,,6259.2198,6013.7602,1284.72,1259.28
415,2017-10-31,6388.645167,1.0,252.1551669999999,4.109110696831575,5336.5935801612895,1,1270.15,-1.0,-1.849999999999909,-0.1454402515723199,1279.5136363636364,-1.0,,,,,,6516.41807034,6260.87226366,1282.8515000000002,1257.4485
416,2017-11-01,6665.306683,1.0,276.6615160000001,4.330519363151854,7757.461817533333,-1,1277.05,1.0,6.899999999999864,0.5432429240640761,1282.284090909091,-1.0,,,,,,6798.61281666,6532.000549339999,1289.8205,1264.2794999999999
417,2017-11-02,6751.98,1.0,86.67331699999977,1.3003650262794633,7757.461817533333,-1,1279.2,1.0,2.150000000000091,0.1683567597196735,1282.284090909091,-1.0,,,,,,6887.0196,6616.9403999999995,1291.992,1266.4080000000001
418,2017-11-03,7197.72006,1.0,445.7400600000001,6.601619969253465,7757.461817533333,-1,1267.2,-1.0,-12.0,-0.9380863039399624,1282.284090909091,-1.0,,,,,,7341.6744612,7053.765658799999,1279.872,1254.528
419,2017-11-04,7437.543317,1.0,239.823257,3.3319336540020985,7757.461817533333,-1,1267.2,0.0,0.0,0.0,1282.284090909091,-1.0,,,,,,7586.29418334,7288.792450659999,1279.872,1254.528
420,2017-11-05,7365.99,-1.0,-71.55331699999988,-0.9620558018996728,7757.461817533333,-1,1267.2,0.0,0.0,0.0,1282.284090909091,-1.0,,,,,,7513.3098,7218.6702,1279.872,1254.528
421,2017-11-06,6989.071667,-1.0,-376.9183329999996,-5.117008480869504,7757.461817533333,-1,1270.9,1.0,3.7000000000000455,0.2919823232323268,1282.284090909091,-1.0,,,,,,7128.85310034,6849.29023366,1283.6090000000002,1258.191
422,2017-11-07,7092.127233,1.0,103.055566,1.4745243847847926,7757.461817533333,-1,1275.6,1.0,4.699999999999818,0.3698166653552457,1282.284090909091,-1.0,,,,,,7233.969777660001,6950.28468834,1288.356,1262.8439999999998
423,2017-11-08,7128.64,1.0,36.51276700000017,0.5148351940177349,7757.461817533333,-1,1284.0,1.0,8.400000000000091,0.6585136406397061,1282.284090909091,1.0,,,,,,7271.2128,6986.0672,1296.84,1271.16
424,2017-11-09,7158.03706,1.0,29.39705999999933,0.412379640436315,7757.461817533333,-1,1284.8,1.0,0.7999999999999545,0.0623052959501522,1282.284090909091,1.0,,,,,,7301.1978012,7014.876318799999,1297.648,1271.952
425,2017-11-10,6719.39785,-1.0,-438.63920999999937,-6.127925942870145,7757.461817533333,-1,1284.3,-1.0,-0.5,-0.0389165628891656,1282.284090909091,1.0,,,,,,6853.785807,6585.009893,1297.143,1271.4569999999999
426,2017-11-11,6569.22,-1.0,-150.17785000000003,-2.2349897022394654,7757.461817533333,-1,1284.3,0.0,0.0,0.0,1282.284090909091,-1.0,,,,,,6700.6044,6437.8356,1297.143,1271.4569999999999
427,2017-11-12,5716.301583,-1.0,-852.9184169999999,-12.983556906299375,7757.461817533333,-1,1284.3,0.0,0.0,0.0,1282.284090909091,-1.0,,,,,,5830.62761466,5601.9755513400005,1297.143,1271.4569999999999
428,2017-11-13,6550.227533,1.0,833.9259499999998,14.588557617044817,7757.461817533333,-1,1277.95,-1.0,-6.349999999999909,-0.4944327649303051,1282.284090909091,-1.0,,,,,,6681.23208366,6419.22298234,1290.7295000000001,1265.1705
429,2017-11-14,6493.63,-1.0,-56.59753300000011,-0.8640544578774118,7757.461817533333,-1,1274.6,-1.0,-3.3500000000001364,-0.2621385813216586,1282.284090909091,-1.0,,,,,,6623.5026,6363.7574,1287.346,1261.8539999999998
430,2017-11-15,7301.42992,1.0,807.7999199999995,12.43988216144128,7757.461817533333,-1,1282.2,1.0,7.600000000000136,0.5962654950572837,1282.284090909091,-1.0,,,,,,7447.4585184,7155.401321599999,1295.0220000000002,1269.378
431,2017-11-16,7815.0307,1.0,513.6007800000007,7.034249258397329,7757.461817533333,1,1280.0,-1.0,-2.200000000000045,-0.1715800967087853,1282.284090909091,-1.0,,,,,,7971.331314,7658.7300860000005,1292.8,1267.2
432,2017-11-17,7868.77,1.0,53.739300000000185,0.6876402929549615,7757.461817533333,1,1284.35,1.0,4.349999999999909,0.3398437499999929,1282.284090909091,1.0,,,,,,8026.1454,7711.3946000000005,1297.1934999999999,1271.5065
433,2017-11-18,7817.140383,-1.0,-51.62961700000051,-0.6561332584381104,7757.461817533333,1,1284.35,0.0,0.0,0.0,1282.284090909091,1.0,,,,,,7973.48319066,7660.79757534,1297.1934999999999,1271.5065
434,2017-11-19,8007.654067,1.0,190.51368400000047,2.4371275769117844,7757.461817533333,1,1284.35,0.0,0.0,0.0,1282.284090909091,1.0,,,,,,8167.807148340001,7847.50098566,1297.1934999999999,1271.5065
435,2017-11-20,8049.72,1.0,42.06593299999986,0.5253215567010565,7757.461817533333,1,1286.2,1.0,1.8500000000001364,0.1440417331724324,1282.284090909091,1.0,,,,,,8210.7144,7888.7256,1299.0620000000001,1273.338
436,2017-11-21,8059.8,1.0,10.079999999999927,0.1252217468433675,7757.461817533333,1,1283.3,-1.0,-2.900000000000091,-0.2254703778572609,1282.284090909091,1.0,,,,,,8220.996000000001,7898.604,1296.133,1270.4669999999999
437,2017-11-22,8268.035,1.0,208.23499999999967,2.583624903843764,7757.461817533333,1,1286.95,1.0,3.650000000000091,0.2844229720252544,1282.284090909091,1.0,,,,,,8433.3957,8102.6743,1299.8195,1274.0805
438,2017-11-23,8236.72,-1.0,-31.31500000000051,-0.3787477919481535,7757.461817533333,1,1290.35,1.0,3.399999999999864,0.2641905279925299,1282.284090909091,1.0,,,,,,8401.454399999999,8071.985599999999,1303.2535,1277.4464999999998
439,2017-11-24,8250.978333,1.0,14.258332999999766,0.1731069284860935,7757.461817533333,1,1290.5,1.0,0.1500000000000909,0.0116247529740063,1282.284090909091,1.0,,,,,,8415.997899659998,8085.958766339999,1303.405,1277.595
440,2017-11-25,8707.407267,1.0,456.4289340000014,5.531815932354375,7757.461817533333,1,1290.5,0.0,0.0,0.0,1282.284090909091,1.0,,,,,,8881.555412340002,8533.25912166,1303.405,1277.595
441,2017-11-26,8768.8,1.0,61.39273299999877,0.705063299757089,7757.461817533333,1,1290.5,0.0,0.0,0.0,1282.284090909091,1.0,,,,,,8944.176,8593.423999999999,1303.405,1277.595
442,2017-11-27,9718.29505,1.0,949.4950500000014,10.828107038591387,7757.461817533333,1,1294.9,1.0,4.400000000000091,0.3409531189461519,1282.284090909091,1.0,,,,,,9912.660951000002,9523.929149,1307.8490000000002,1281.951
443,2017-11-28,9952.50882,1.0,234.21376999999848,2.410029421775977,7757.461817533333,1,1291.85,-1.0,-3.050000000000182,-0.235539423893751,1282.284090909091,1.0,,,,,,10151.5589964,9753.458643599999,1304.7685,1278.9315
444,2017-11-29,9919.0,-1.0,-33.508819999999105,-0.3366871670855661,7757.461817533333,1,1283.85,-1.0,-8.0,-0.6192669427565121,1282.284090909091,1.0,,,,,,10117.380000000001,9720.619999999999,1296.6885,1271.0114999999998
445,2017-11-30,10147.372,1.0,228.3719999999994,2.3023691904425787,7757.461817533333,1,1280.2,-1.0,-3.649999999999864,-0.2843011255208835,1282.284090909091,-1.0,,,,,,10350.31944,9944.42456,1293.002,1267.3980000000001
446,2017-12-01,10883.912,1.0,736.5400000000009,7.258431049930966,15084.40700516129,-1,1275.5,-1.0,-4.7000000000000455,-0.3671301359162666,1263.9394736842105,1.0,,,,,,11101.590240000001,10666.23376,1288.255,1262.745
447,2017-12-02,10879.88,-1.0,-4.032000000001062,-0.0370455034917689,15084.40700516129,-1,1275.5,0.0,0.0,0.0,1263.9394736842105,1.0,,,,,,11097.4776,10662.282399999998,1288.255,1262.745
448,2017-12-03,11332.622,1.0,452.7420000000002,4.161277514090231,15084.40700516129,-1,1275.5,0.0,0.0,0.0,1263.9394736842105,1.0,,,,,,11559.27444,11105.96956,1288.255,1262.745
449,2017-12-04,11584.83,1.0,252.2080000000005,2.2255043890107737,15084.40700516129,-1,1273.45,-1.0,-2.0499999999999545,-0.1607212857702825,1263.9394736842105,1.0,,,,,,11816.5266,11353.1334,1286.1845,1260.7155
450,2017-12-05,11591.22,1.0,6.389999999999418,0.0551583406920897,15084.40700516129,-1,1266.3,-1.0,-7.150000000000091,-0.5614668813066936,1263.9394736842105,1.0,,,,,,11823.044399999999,11359.3956,1278.963,1253.637
451,2017-12-06,13540.98,1.0,1949.76,16.821007624736655,15084.40700516129,-1,1263.7,-1.0,-2.599999999999909,-0.2053225933822877,1263.9394736842105,-1.0,,,,,,13811.7996,13270.160399999999,1276.337,1251.063
452,2017-12-07,16501.97167,1.0,2960.9916699999994,21.866893459705278,15084.40700516129,1,1255.0,-1.0,-8.700000000000045,-0.6884545382606667,1263.9394736842105,-1.0,,,,,,16832.0111034,16171.932236599998,1267.55,1242.45
453,2017-12-08,16860.88,1.0,358.908330000002,2.1749421049636437,15084.40700516129,1,1250.65,-1.0,-4.349999999999909,-0.3466135458167258,1263.9394736842105,-1.0,,,,,,17198.0976,16523.6624,1263.1565,1238.1435000000001
454,2017-12-09,15142.83415,-1.0,-1718.0458500000004,-10.189538446391886,15084.40700516129,1,1250.65,0.0,0.0,0.0,1263.9394736842105,-1.0,,,,,,15445.690833,14839.977467,1263.1565,1238.1435000000001
455,2017-12-10,14869.805,-1.0,-273.0291500000003,-1.8030254263862504,15084.40700516129,-1,1250.65,0.0,0.0,0.0,1263.9394736842105,-1.0,,,,,,15167.2011,14572.4089,1263.1565,1238.1435000000001
456,2017-12-11,15068.95,1.0,199.14500000000044,1.3392576432575978,15084.40700516129,-1,1247.15,-1.0,-3.5,-0.2798544756726502,1263.9394736842105,-1.0,,,,,,15370.329000000002,14767.571,1259.6215000000002,1234.6785
457,2017-12-12,17276.39333,1.0,2207.4433299999982,14.648952514939648,15084.40700516129,1,1240.9,-1.0,-6.25,-0.5011426051397185,1263.9394736842105,-1.0,,,,,,17621.9211966,16930.865463399998,1253.3090000000002,1228.491
458,2017-12-13,16808.36667,-1.0,-468.02665999999954,-2.70905304747423,15084.40700516129,1,1242.65,1.0,1.75,0.1410266741880892,1263.9394736842105,-1.0,,,,,,17144.5340034,16472.1993366,1255.0765000000001,1230.2235
459,2017-12-14,16252.31,-1.0,-556.0566699999999,-3.308213587418128,15084.40700516129,1,1251.0,1.0,8.349999999999909,0.671951072305147,1263.9394736842105,-1.0,,,,,,16577.3562,15927.263799999999,1263.51,1238.49
460,2017-12-15,17771.9,1.0,1519.590000000002,9.3499939393231,15084.40700516129,1,1254.6,1.0,3.599999999999909,0.2877697841726546,1263.9394736842105,-1.0,,,,,,18127.338000000003,17416.462,1267.146,1242.0539999999999
461,2017-12-16,19498.68333,1.0,1726.7833299999984,9.716368705653297,15084.40700516129,1,1254.6,0.0,0.0,0.0,1263.9394736842105,-1.0,,,,,,19888.6569966,19108.7096634,1267.146,1242.0539999999999
462,2017-12-17,19279.9,-1.0,-218.7833299999984,-1.1220415568439226,15084.40700516129,1,1254.6,0.0,0.0,0.0,1263.9394736842105,-1.0,,,,,,19665.498000000003,18894.302,1267.146,1242.0539999999999
463,2017-12-18,18961.85667,-1.0,-318.0433300000004,-1.6496108900979796,15084.40700516129,1,1260.6,1.0,6.0,0.4782400765184122,1263.9394736842105,-1.0,,,,,,19341.093803400003,18582.6195366,1273.206,1247.994
464,2017-12-19,17737.11167,-1.0,-1224.7450000000026,-6.458993026446088,15084.40700516129,1,1260.35,-1.0,-0.25,-0.0198318261145486,1263.9394736842105,-1.0,,,,,,18091.8539034,17382.369436599998,1272.9534999999998,1247.7465
465,2017-12-20,17382.94,-1.0,-354.1716699999997,-1.9967832225978184,15084.40700516129,1,1264.55,1.0,4.2000000000000455,0.3332407664537665,1263.9394736842105,1.0,,,,,,17730.5988,17035.281199999998,1277.1955,1251.9044999999999
466,2017-12-21,16047.51,-1.0,-1335.4299999999985,-7.682417358628624,15084.40700516129,1,1264.55,0.0,0.0,0.0,1263.9394736842105,1.0,,,,,,16368.460200000001,15726.559799999999,1277.1955,1251.9044999999999
467,2017-12-22,15190.945,-1.0,-856.5650000000005,-5.337681671486732,15084.40700516129,1,1271.975,1.0,7.424999999999954,0.5871653948044724,1263.9394736842105,1.0,,,,,,15494.7639,14887.1261,1284.6947499999999,1259.25525
468,2017-12-23,13776.61,-1.0,-1414.3349999999991,-9.31038194134729,15084.40700516129,-1,1271.975,0.0,0.0,0.0,1263.9394736842105,1.0,,,,,,14052.1422,13501.077800000001,1284.6947499999999,1259.25525
469,2017-12-24,13949.175,1.0,172.5649999999987,1.2525940706748515,15084.40700516129,-1,1271.975,0.0,0.0,0.0,1263.9394736842105,1.0,,,,,,14228.1585,13670.191499999999,1284.6947499999999,1259.25525
470,2017-12-25,14119.02833,1.0,169.85332999999991,1.217658607050237,15084.40700516129,-1,1271.975,0.0,0.0,0.0,1263.9394736842105,1.0,,,,,,14401.4088966,13836.647763399998,1284.6947499999999,1259.25525
471,2017-12-26,13740.94,-1.0,-378.0883299999987,-2.6778636685404167,15084.40700516129,-1,1271.975,0.0,0.0,0.0,1263.9394736842105,1.0,,,,,,14015.758800000001,13466.1212,1284.6947499999999,1259.25525
472,2017-12-27,15589.32167,1.0,1848.3816699999988,13.451639189167544,15084.40700516129,1,1279.4,1.0,7.425000000000182,0.5837378879302016,1263.9394736842105,1.0,,,,,,15901.1081034,15277.535236599999,1292.1940000000002,1266.606
